run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_dkd_augmixT_s2,resnet20,dkd,contrast,3,0.5440999865531921,0.14786554872989655,1.8884470462799072,0.6277784109115601,0.6173999905586243,0.9765909910202026,0.3739508092403412
student_resnet20_dkd_augmixT_s2,resnet20,dkd,contrast,4,0.4239000082015991,0.22193138301372528,2.608039140701294,0.7863162755966187,0.5375000238418579,1.2343891859054565,0.37796977162361145
student_resnet20_dkd_augmixT_s2,resnet20,dkd,contrast,5,0.17720000445842743,0.4187162518501282,5.22429084777832,1.15384042263031,0.4002000093460083,1.8529226779937744,0.370977520942688
student_resnet20_dkd_augmixT_s2,resnet20,dkd,elastic_transform,1,0.635200023651123,0.09158243983983994,1.3857150077819824,0.5008381009101868,0.6746000051498413,0.7980770468711853,0.35006648302078247
student_resnet20_dkd_augmixT_s2,resnet20,dkd,elastic_transform,2,0.6345000267028809,0.09696394205093384,1.3723870515823364,0.49911612272262573,0.673799991607666,0.807379961013794,0.35239407420158386
student_resnet20_dkd_augmixT_s2,resnet20,dkd,elastic_transform,3,0.6047999858856201,0.1062847375869751,1.510207176208496,0.5344807505607605,0.6460999846458435,0.8949011564254761,0.34413883090019226
student_resnet20_dkd_augmixT_s2,resnet20,dkd,elastic_transform,4,0.52920001745224,0.13898862898349762,1.9000369310379028,0.6294636726379395,0.5796999931335449,1.0725334882736206,0.31791192293167114
student_resnet20_dkd_augmixT_s2,resnet20,dkd,elastic_transform,5,0.4537000060081482,0.1781090945005417,2.3751935958862305,0.732597827911377,0.5271999835968018,1.2022372484207153,0.3276646137237549
student_resnet20_dkd_augmixT_s2,resnet20,dkd,pixelate,1,0.6593999862670898,0.08473066240549088,1.2632135152816772,0.46536025404930115,0.6966000199317932,0.7506348490715027,0.35922685265541077
student_resnet20_dkd_augmixT_s2,resnet20,dkd,pixelate,2,0.5924000144004822,0.11157646775245667,1.605923056602478,0.5531944036483765,0.6399000287055969,0.9046927690505981,0.3419375419616699
student_resnet20_dkd_augmixT_s2,resnet20,dkd,pixelate,3,0.5465999841690063,0.13484586775302887,1.8879019021987915,0.6178045868873596,0.6086000204086304,0.9994808435440063,0.351004958152771
