run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_dkd_augmixT_s1,resnet20,dkd,glass_blur,2,0.28630000352859497,0.36054742336273193,4.085919380187988,1.0307098627090454,0.4496000111103058,1.6723191738128662,0.3650416135787964
student_resnet20_kd_augmixT_s1,resnet20,kd,glass_blur,2,0.2678000032901764,0.47587254643440247,5.326055526733398,1.1507232189178467,0.420199990272522,2.5622172355651855,0.34397825598716736
student_resnet20_kd_augmixT_s2,resnet20,kd,glass_blur,2,0.24789999425411224,0.5005204677581787,5.735488414764404,1.192196249961853,0.4007999897003174,2.8051695823669434,0.3310684561729431
student_resnet20_dkd_augmixT_s1,resnet20,dkd,glass_blur,3,0.3107999861240387,0.31949713826179504,3.638629198074341,0.9661045074462891,0.4657000005245209,1.448029637336731,0.36148589849472046
student_resnet20_kd_augmixT_s1,resnet20,kd,glass_blur,3,0.2921999990940094,0.4412909746170044,4.830430507659912,1.0895028114318848,0.43779999017715454,2.288408041000366,0.3406343162059784
student_resnet20_kd_augmixT_s2,resnet20,kd,glass_blur,3,0.27480000257492065,0.45831623673439026,5.109011650085449,1.1182819604873657,0.42160001397132874,2.408987045288086,0.33695462346076965
student_resnet20_dkd_augmixT_s1,resnet20,dkd,glass_blur,4,0.2134999930858612,0.43922483921051025,5.087545871734619,1.1667377948760986,0.42500001192092896,1.8753478527069092,0.3729056417942047
student_resnet20_kd_augmixT_s1,resnet20,kd,glass_blur,4,0.20280000567436218,0.5502166748046875,6.4761457443237305,1.2811994552612305,0.39070001244544983,2.848132848739624,0.3403981029987335
student_resnet20_kd_augmixT_s2,resnet20,kd,glass_blur,4,0.18690000474452972,0.5735856294631958,7.030109405517578,1.3221492767333984,0.3783999979496002,3.190084457397461,0.33796364068984985
student_resnet20_dkd_augmixT_s1,resnet20,dkd,glass_blur,5,0.23559999465942383,0.3932671546936035,4.524293422698975,1.094054937362671,0.4465999901294708,1.5683380365371704,0.3855457305908203
student_resnet20_kd_augmixT_s1,resnet20,kd,glass_blur,5,0.22599999606609344,0.5069332122802734,5.83345365524292,1.2141823768615723,0.41589999198913574,2.460139513015747,0.3560471832752228
student_resnet20_kd_augmixT_s2,resnet20,kd,glass_blur,5,0.21130000054836273,0.5257264375686646,6.237895488739014,1.2482576370239258,0.40049999952316284,2.6563310623168945,0.34793511033058167
student_resnet20_dkd_augmixT_s1,resnet20,dkd,motion_blur,1,0.6503999829292297,0.0877811536192894,1.325433611869812,0.48083731532096863,0.6818000078201294,0.7792585492134094,0.34362366795539856
student_resnet20_kd_augmixT_s1,resnet20,kd,motion_blur,1,0.6334999799728394,0.17776551842689514,1.6690144538879395,0.5416598916053772,0.6656000018119812,1.1269053220748901,0.3344358801841736
student_resnet20_kd_augmixT_s2,resnet20,kd,motion_blur,1,0.633400022983551,0.17724770307540894,1.6553984880447388,0.5391520261764526,0.6675999760627747,1.1221076250076294,0.33700844645500183
student_resnet20_dkd_augmixT_s1,resnet20,dkd,motion_blur,2,0.5924999713897705,0.11442821472883224,1.6142452955245972,0.5546048283576965,0.6362000107765198,0.9293794631958008,0.34198424220085144
student_resnet20_kd_augmixT_s1,resnet20,kd,motion_blur,2,0.5727999806404114,0.21338731050491333,2.0745973587036133,0.6320559978485107,0.6061999797821045,1.3549679517745972,0.306176096200943
student_resnet20_kd_augmixT_s2,resnet20,kd,motion_blur,2,0.5674999952316284,0.21836142241954803,2.0947952270507812,0.6355867385864258,0.6104999780654907,1.3492661714553833,0.32490143179893494
student_resnet20_dkd_augmixT_s1,resnet20,dkd,motion_blur,3,0.5303999781608582,0.14920063316822052,1.9695005416870117,0.6380947828292847,0.5837000012397766,1.0750994682312012,0.32992327213287354
student_resnet20_kd_augmixT_s1,resnet20,kd,motion_blur,3,0.5049999952316284,0.25151216983795166,2.5265941619873047,0.7263454794883728,0.5521000027656555,1.5718854665756226,0.2935492992401123
student_resnet20_kd_augmixT_s2,resnet20,kd,motion_blur,3,0.5004000067710876,0.2606818675994873,2.627819538116455,0.7371135354042053,0.5490999817848206,1.6319597959518433,0.3006536066532135
student_resnet20_dkd_augmixT_s1,resnet20,dkd,motion_blur,4,0.5321000218391418,0.1497165858745575,1.967826008796692,0.633705198764801,0.588100016117096,1.0743083953857422,0.3329535722732544
student_resnet20_kd_augmixT_s1,resnet20,kd,motion_blur,4,0.5076000094413757,0.25152599811553955,2.5208399295806885,0.7210630178451538,0.5598999857902527,1.5682367086410522,0.31102249026298523
student_resnet20_kd_augmixT_s2,resnet20,kd,motion_blur,4,0.5031999945640564,0.25983497500419617,2.6063432693481445,0.7315093874931335,0.5522000193595886,1.6124634742736816,0.3041868507862091
student_resnet20_dkd_augmixT_s1,resnet20,dkd,motion_blur,5,0.45829999446868896,0.1918785721063614,2.3795113563537598,0.7271806597709656,0.5288000106811523,1.2514725923538208,0.32377150654792786
student_resnet20_kd_augmixT_s1,resnet20,kd,motion_blur,5,0.4431000053882599,0.2906509339809418,2.9970450401306152,0.8159232139587402,0.508899986743927,1.785294532775879,0.30356696248054504
student_resnet20_kd_augmixT_s2,resnet20,kd,motion_blur,5,0.4350000023841858,0.29976698756217957,3.1540284156799316,0.8307385444641113,0.4959000051021576,1.849887490272522,0.2973310053348541
student_resnet20_dkd_augmixT_s1,resnet20,dkd,zoom_blur,1,0.633899986743927,0.09858006238937378,1.394731879234314,0.5016810297966003,0.6705999970436096,0.8111531138420105,0.34585121273994446
student_resnet20_kd_augmixT_s1,resnet20,kd,zoom_blur,1,0.6159999966621399,0.18845844268798828,1.7749892473220825,0.5689836144447327,0.6535000205039978,1.1732949018478394,0.33297568559646606
student_resnet20_kd_augmixT_s2,resnet20,kd,zoom_blur,1,0.6062999963760376,0.19807741045951843,1.8182673454284668,0.5789321064949036,0.640500009059906,1.2271642684936523,0.3265379071235657
student_resnet20_dkd_augmixT_s1,resnet20,dkd,zoom_blur,2,0.6172999739646912,0.10927294939756393,1.4560985565185547,0.5201771259307861,0.6585999727249146,0.8578211069107056,0.35396039485931396
student_resnet20_kd_augmixT_s1,resnet20,kd,zoom_blur,2,0.5942999720573425,0.20256146788597107,1.8945547342300415,0.5990411639213562,0.6320000290870667,1.2644091844558716,0.32708626985549927
student_resnet20_kd_augmixT_s2,resnet20,kd,zoom_blur,2,0.5864999890327454,0.21355047821998596,1.9343013763427734,0.6056174635887146,0.6241999864578247,1.3164538145065308,0.3277934789657593
student_resnet20_dkd_augmixT_s1,resnet20,dkd,zoom_blur,3,0.5831999778747559,0.12835316359996796,1.6308985948562622,0.5658157467842102,0.6302000284194946,0.9493444561958313,0.3427445888519287
student_resnet20_kd_augmixT_s1,resnet20,kd,zoom_blur,3,0.550599992275238,0.23030968010425568,2.168872117996216,0.6584842801094055,0.5911999940872192,1.4307197332382202,0.3102429509162903
student_resnet20_kd_augmixT_s2,resnet20,kd,zoom_blur,3,0.5509999990463257,0.23332105576992035,2.2100272178649902,0.6634666323661804,0.5914999842643738,1.4806305170059204,0.31483912467956543
student_resnet20_dkd_augmixT_s1,resnet20,dkd,zoom_blur,4,0.5509999990463257,0.14649039506912231,1.8149998188018799,0.6092436909675598,0.6061000227928162,1.0370532274246216,0.3413063585758209
student_resnet20_kd_augmixT_s1,resnet20,kd,zoom_blur,4,0.5135999917984009,0.254617303609848,2.4585139751434326,0.7167200446128845,0.5618000030517578,1.5827146768569946,0.30573442578315735
student_resnet20_kd_augmixT_s2,resnet20,kd,zoom_blur,4,0.512499988079071,0.25832420587539673,2.4857521057128906,0.7199640870094299,0.5602999925613403,1.6180263757705688,0.30573442578315735
student_resnet20_dkd_augmixT_s1,resnet20,dkd,zoom_blur,5,0.5002999901771545,0.17237423360347748,2.147531747817993,0.6805437207221985,0.5630000233650208,1.1693692207336426,0.33047211170196533
student_resnet20_kd_augmixT_s1,resnet20,kd,zoom_blur,5,0.4577000141143799,0.28981298208236694,2.934236526489258,0.8025400638580322,0.5178999900817871,1.7980968952178955,0.3006974160671234
student_resnet20_kd_augmixT_s2,resnet20,kd,zoom_blur,5,0.4544999897480011,0.29363277554512024,2.9760324954986572,0.8095666170120239,0.5152000188827515,1.8283199071884155,0.29935622215270996
student_resnet20_dkd_augmixT_s1,resnet20,dkd,snow,1,0.6388999819755554,0.0836409330368042,1.3400553464889526,0.48976200819015503,0.675599992275238,0.7985784411430359,0.3464866876602173
