run,model,kd_method,corruption,severity,acc,ece,nll,brier,mean_conf,agreement,kl_ts,agreement_on_teacher_errors
student_resnet8x4_kd_T1,resnet8x4,kd,pixelate,3,0.5547999739646912,0.15194319188594818,1.9134736061096191,0.6116786599159241,0.7067431807518005,0.5856000185012817,1.2537550926208496,0.29597774147987366
student_resnet8x4_scratch,resnet8x4,none,pixelate,3,0.5383999943733215,0.1642015129327774,1.9925901889801025,0.631554901599884,0.7026014924049377,0.5706999897956848,1.31405508518219,0.28889450430870056
teacher_resnet32x4,resnet32x4,none,pixelate,3,0.6047000288963318,0.16813936829566956,1.8408288955688477,0.5697619915008545,0.7728392481803894,1.0,1.130574189822653e-09,1.0
student_resnet8x4_dkd,resnet8x4,dkd,pixelate,4,0.36070001125335693,0.24770572781562805,3.1098990440368652,0.8654518723487854,0.6082540154457092,0.5101000070571899,1.1499274969100952,0.3709619641304016
student_resnet8x4_kd,resnet8x4,kd,pixelate,4,0.3443000018596649,0.36135852336883545,3.7657015323638916,0.967258870601654,0.7056583762168884,0.47609999775886536,1.660398006439209,0.3452979326248169
student_resnet8x4_kd_T1,resnet8x4,kd,pixelate,4,0.3610000014305115,0.304575115442276,3.578352689743042,0.9026744365692139,0.6655750870704651,0.46369999647140503,1.6945134401321411,0.3094041645526886
student_resnet8x4_scratch,resnet8x4,none,pixelate,4,0.3540000021457672,0.30856603384017944,3.6003968715667725,0.9094176888465881,0.6625660061836243,0.4546000063419342,1.7669415473937988,0.3094041645526886
teacher_resnet32x4,resnet32x4,none,pixelate,4,0.44279998540878296,0.2654862403869629,2.9508936405181885,0.8054596781730652,0.7082862257957458,1.0,1.2182875819277683e-09,1.0
student_resnet8x4_dkd,resnet8x4,dkd,pixelate,5,0.20409999787807465,0.37591031193733215,4.451897144317627,1.093166470527649,0.5798860192298889,0.4440000057220459,1.3305363655090332,0.3865360617637634
student_resnet8x4_kd,resnet8x4,kd,pixelate,5,0.19820000231266022,0.5153772830963135,5.669149398803711,1.2424367666244507,0.7135772705078125,0.40950000286102295,1.9894777536392212,0.35122084617614746
student_resnet8x4_kd_T1,resnet8x4,kd,pixelate,5,0.20319999754428864,0.4729791581630707,5.881340503692627,1.1891676187515259,0.6761791706085205,0.39879998564720154,2.132211923599243,0.34018486738204956
student_resnet8x4_scratch,resnet8x4,none,pixelate,5,0.20000000298023224,0.44426798820495605,5.748476505279541,1.158429503440857,0.6442679762840271,0.37959998846054077,2.1490046977996826,0.3175610303878784
teacher_resnet32x4,resnet32x4,none,pixelate,5,0.2750999927520752,0.4093589186668396,4.410391330718994,1.0700616836547852,0.6844589114189148,1.0,1.997826570843131e-09,1.0
student_resnet8x4_dkd,resnet8x4,dkd,jpeg_compression,1,0.5950999855995178,0.07825474441051483,1.6092979907989502,0.548099160194397,0.6726926565170288,0.6353999972343445,0.857239842414856,0.33368173241615295
student_resnet8x4_kd,resnet8x4,kd,jpeg_compression,1,0.5593000054359436,0.18966424465179443,1.9686665534973145,0.6322468519210815,0.7487513422966003,0.5950000286102295,1.2639752626419067,0.30781289935112
