run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_kd_T1,resnet20,kd,motion_blur,1,0.5787000060081482,0.09579594433307648,1.6190292835235596,0.5577048063278198,0.6096000075340271,1.0284615755081177,0.29298096895217896
student_resnet20_kd_T2,resnet20,kd,motion_blur,1,0.6061000227928162,0.18415045738220215,1.8313806056976318,0.5744390487670898,0.6414999961853027,1.218895673751831,0.32367148995399475
student_resnet20_kd_T1,resnet20,kd,motion_blur,2,0.4934000074863434,0.1371123492717743,2.083378314971924,0.660617470741272,0.5401999950408936,1.22678542137146,0.29107666015625
student_resnet20_kd_T2,resnet20,kd,motion_blur,2,0.5228999853134155,0.23833593726158142,2.41044020652771,0.697891354560852,0.572700023651123,1.5081325769424438,0.3104068338871002
student_resnet20_kd_T1,resnet20,kd,motion_blur,3,0.42660000920295715,0.165792778134346,2.542978525161743,0.748822808265686,0.4921000003814697,1.3988838195800781,0.287202388048172
student_resnet20_kd_T2,resnet20,kd,motion_blur,3,0.4512999951839447,0.2808517813682556,2.994966506958008,0.8000994920730591,0.5166000127792358,1.712724208831787,0.298921138048172
student_resnet20_kd_T1,resnet20,kd,motion_blur,4,0.42910000681877136,0.16389457881450653,2.5387797355651855,0.7452695965766907,0.4893999993801117,1.3997399806976318,0.2818402945995331
student_resnet20_kd_T2,resnet20,kd,motion_blur,4,0.45339998602867126,0.2831130027770996,3.000157594680786,0.7986197471618652,0.5205000042915344,1.7126390933990479,0.3052178919315338
student_resnet20_kd_T1,resnet20,kd,motion_blur,5,0.3630000054836273,0.20003537833690643,2.979336977005005,0.8226627707481384,0.44760000705718994,1.51460599899292,0.2846526801586151
student_resnet20_kd_T2,resnet20,kd,motion_blur,5,0.3921000063419342,0.3199138641357422,3.55946683883667,0.8915988206863403,0.47690001130104065,1.8880455493927002,0.30096930265426636
student_resnet20_kd_T1,resnet20,kd,zoom_blur,1,0.5551000237464905,0.1090441346168518,1.7380104064941406,0.5875210165977478,0.5990999937057495,1.0683186054229736,0.31544890999794006
student_resnet20_kd_T2,resnet20,kd,zoom_blur,1,0.5857999920845032,0.19663235545158386,1.983168125152588,0.6059767603874207,0.6269999742507935,1.274377465248108,0.3270423412322998
student_resnet20_kd_T1,resnet20,kd,zoom_blur,2,0.516700029373169,0.13154201209545135,1.9587855339050293,0.6378107070922852,0.5666999816894531,1.1768953800201416,0.31282052397727966
student_resnet20_kd_T2,resnet20,kd,zoom_blur,2,0.5422999858856201,0.22991779446601868,2.2920007705688477,0.6703693270683289,0.5921000242233276,1.4117108583450317,0.3181929290294647
student_resnet20_kd_T1,resnet20,kd,zoom_blur,3,0.4657999873161316,0.1571989357471466,2.3099348545074463,0.7077503204345703,0.5264000296592712,1.3049097061157227,0.30078041553497314
student_resnet20_kd_T2,resnet20,kd,zoom_blur,3,0.48590001463890076,0.26681768894195557,2.7810559272766113,0.7586330771446228,0.550599992275238,1.5912683010101318,0.31491246819496155
student_resnet20_kd_T1,resnet20,kd,zoom_blur,4,0.4162999987602234,0.19158674776554108,2.6732780933380127,0.7733856439590454,0.4880000054836273,1.4190473556518555,0.2932809293270111
student_resnet20_kd_T2,resnet20,kd,zoom_blur,4,0.4293000102043152,0.3101118505001068,3.309959650039673,0.8443461060523987,0.5235999822616577,1.723250389099121,0.3265955448150635
student_resnet20_kd_T1,resnet20,kd,zoom_blur,5,0.35249999165534973,0.2329610288143158,3.1836342811584473,0.8552820086479187,0.4453999996185303,1.5369418859481812,0.290879487991333
student_resnet20_kd_T2,resnet20,kd,zoom_blur,5,0.36250001192092896,0.3621691167354584,4.083056449890137,0.957190752029419,0.4788999855518341,1.9056583642959595,0.3224755823612213
