run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_kd_s2,resnet20,kd,contrast,5,0.1632000058889389,0.5222746133804321,6.34617805480957,1.2628260850906372,0.41609999537467957,1.891559362411499,0.36998721957206726
student_resnet20_scratch_s1,resnet20,none,contrast,5,0.15309999883174896,0.4292711615562439,5.652950763702393,1.1762030124664307,0.4092000126838684,1.6514745950698853,0.3684546649456024
student_resnet20_scratch_s2,resnet20,none,contrast,5,0.14190000295639038,0.38978007435798645,5.454197406768799,1.1456725597381592,0.373199999332428,1.7232571840286255,0.33652618527412415
student_resnet20_dkd_s1,resnet20,dkd,elastic_transform,1,0.6075999736785889,0.12299052625894547,1.5553722381591797,0.5417709946632385,0.6599000096321106,0.8480441570281982,0.3566208779811859
student_resnet20_kd_s1,resnet20,kd,elastic_transform,1,0.6026999950408936,0.20068460702896118,1.8734402656555176,0.5888780951499939,0.6480000019073486,1.1902899742126465,0.34405145049095154
student_resnet20_kd_s2,resnet20,kd,elastic_transform,1,0.607200026512146,0.19942370057106018,1.8521281480789185,0.5828166007995605,0.6520000100135803,1.1675432920455933,0.33937445282936096
student_resnet20_scratch_s1,resnet20,none,elastic_transform,1,0.5914999842643738,0.09566104412078857,1.5715638399124146,0.5472472906112671,0.6233000159263611,0.9928838610649109,0.3113124668598175
student_resnet20_scratch_s2,resnet20,none,elastic_transform,1,0.5799000263214111,0.11780356615781784,1.642163872718811,0.5613097548484802,0.6136000156402588,1.0392814874649048,0.305758535861969
student_resnet20_dkd_s1,resnet20,dkd,elastic_transform,2,0.6104000210762024,0.12074927985668182,1.5429757833480835,0.5381492972373962,0.6553000211715698,0.8669482469558716,0.35023173689842224
student_resnet20_kd_s1,resnet20,kd,elastic_transform,2,0.6040999889373779,0.20001280307769775,1.8604090213775635,0.5897715091705322,0.6430000066757202,1.203786015510559,0.3340092599391937
student_resnet20_kd_s2,resnet20,kd,elastic_transform,2,0.6040999889373779,0.20519733428955078,1.8668146133422852,0.58553147315979,0.6450999975204468,1.2047264575958252,0.3337195813655853
student_resnet20_scratch_s1,resnet20,none,elastic_transform,2,0.5893999934196472,0.09755977988243103,1.5712189674377441,0.551786482334137,0.6202999949455261,1.0268805027008057,0.3067786693572998
student_resnet20_scratch_s2,resnet20,none,elastic_transform,2,0.5842000246047974,0.11848918348550797,1.6351957321166992,0.5654836297035217,0.6186000108718872,1.0617398023605347,0.31402087211608887
student_resnet20_dkd_s1,resnet20,dkd,elastic_transform,3,0.557200014591217,0.14481498301029205,1.8148685693740845,0.6007826924324036,0.6114000082015991,0.9733400344848633,0.33724120259284973
student_resnet20_kd_s1,resnet20,kd,elastic_transform,3,0.5546000003814697,0.23251450061798096,2.2129695415496826,0.6632402539253235,0.6011000275611877,1.3963942527770996,0.3245198428630829
student_resnet20_kd_s2,resnet20,kd,elastic_transform,3,0.5532000064849854,0.23514479398727417,2.2212228775024414,0.6618409156799316,0.602400004863739,1.3751460313796997,0.3225243091583252
student_resnet20_scratch_s1,resnet20,none,elastic_transform,3,0.5353999733924866,0.12485071271657944,1.881857991218567,0.6231827139854431,0.5716000199317932,1.1563118696212769,0.2948366105556488
student_resnet20_scratch_s2,resnet20,none,elastic_transform,3,0.5185999870300293,0.1552869826555252,1.9888864755630493,0.6467387676239014,0.5662999749183655,1.2123782634735107,0.30231979489326477
student_resnet20_dkd_s1,resnet20,dkd,elastic_transform,4,0.4936999976634979,0.1752573549747467,2.184617042541504,0.686179518699646,0.5565999746322632,1.152083396911621,0.3279603123664856
student_resnet20_kd_s1,resnet20,kd,elastic_transform,4,0.48590001463890076,0.27130958437919617,2.646937131881714,0.7549300789833069,0.5324000120162964,1.6288769245147705,0.3025418519973755
student_resnet20_kd_s2,resnet20,kd,elastic_transform,4,0.4875999987125397,0.27560821175575256,2.6594467163085938,0.7570194602012634,0.5412999987602234,1.6521652936935425,0.3108080327510834
student_resnet20_scratch_s1,resnet20,none,elastic_transform,4,0.47920000553131104,0.14719101786613464,2.216392993927002,0.6952409744262695,0.5170999765396118,1.3427778482437134,0.2785699665546417
student_resnet20_scratch_s2,resnet20,none,elastic_transform,4,0.46070000529289246,0.1787107288837433,2.3748605251312256,0.7232389450073242,0.5044999718666077,1.4309145212173462,0.2777433395385742
student_resnet20_dkd_s1,resnet20,dkd,elastic_transform,5,0.42739999294281006,0.21280017495155334,2.6465842723846436,0.781015932559967,0.5099999904632568,1.296400547027588,0.3219623565673828
student_resnet20_kd_s1,resnet20,kd,elastic_transform,5,0.4269999861717224,0.3111830949783325,3.1909656524658203,0.8462429642677307,0.4853000044822693,1.8635693788528442,0.29013538360595703
student_resnet20_kd_s2,resnet20,kd,elastic_transform,5,0.41499999165534973,0.3282802999019623,3.3726730346679688,0.8761529326438904,0.4925999939441681,1.8797558546066284,0.3066643178462982
student_resnet20_scratch_s1,resnet20,none,elastic_transform,5,0.41499999165534973,0.18253307044506073,2.561433792114258,0.7728360891342163,0.4535999894142151,1.5603063106536865,0.26006680727005005
student_resnet20_scratch_s2,resnet20,none,elastic_transform,5,0.4041999876499176,0.20772376656532288,2.754993438720703,0.793877124786377,0.4528000056743622,1.6023656129837036,0.26375946402549744
student_resnet20_dkd_s1,resnet20,dkd,pixelate,1,0.6517999768257141,0.09908536821603775,1.3504912853240967,0.48193445801734924,0.6868000030517578,0.7894482612609863,0.3507995903491974
student_resnet20_kd_s1,resnet20,kd,pixelate,1,0.6399999856948853,0.1791333109140396,1.6386462450027466,0.5325472950935364,0.6697999835014343,1.0891579389572144,0.32357946038246155
student_resnet20_kd_s2,resnet20,kd,pixelate,1,0.6421999931335449,0.18001851439476013,1.6587213277816772,0.5342739224433899,0.6740999817848206,1.091810941696167,0.33650901913642883
student_resnet20_scratch_s1,resnet20,none,pixelate,1,0.6287999749183655,0.0848635584115982,1.4084420204162598,0.5042330622673035,0.6563000082969666,0.9325554966926575,0.31201088428497314
student_resnet20_scratch_s2,resnet20,none,pixelate,1,0.6198999881744385,0.10654409974813461,1.4592586755752563,0.516075074672699,0.6484000086784363,0.9783867001533508,0.315073162317276
